timeout,openmlid,seed,algorithm,metric
86400,1485,3,naive-python,0.9140236686390534
86400,1590,2,naive-python,0.8863671028281994
86400,1515,1,seminaive-python,0.4541037775587522
86400,1457,0,seminaive-python,0.9784385898296569
86400,1485,3,seminaive-python,0.9071005917159762
86400,1485,4,naive-python,0.9358579881656804
86400,1590,3,naive-python,0.8879595932150313
86400,1590,2,seminaive-python,0.8864480882374627
86400,1515,2,naive-python,0.5439464682614353
86400,1457,1,naive-python,1.6975754590799323
86400,1475,0,naive-python,1.1870061961990883
86400,1475,0,seminaive-python,1.104128520860327
86400,1515,3,naive-python,0.3873214064341668
86400,1590,3,seminaive-python,0.8875580122201281
86400,1515,2,seminaive-python,0.5298813569840024
86400,1457,1,seminaive-python,1.091924358420372
86400,1485,4,seminaive-python,0.9392899408284024
86400,1457,2,naive-python,1.748151789864364
86400,1475,1,naive-python,1.1069771674116569
86400,1590,4,naive-python,0.8821476823657786
86400,1468,0,naive-python,0.1715244519701692
86400,1485,5,naive-python,0.9475147928994084
86400,1590,4,seminaive-python,0.8833137340194936
86400,1457,2,seminaive-python,0.991417600071684
86400,1457,3,naive-python,3.3840590442825875
86400,1515,3,seminaive-python,0.3863888116432308
86400,1485,6,naive-python,0.9254437869822484
86400,1590,5,naive-python,0.8903366119136462
86400,1475,2,naive-python,1.243082076806524
86400,1485,5,seminaive-python,0.9126627218934912
86400,1515,4,naive-python,0.5302447264519976
86400,1468,1,naive-python,0.4026195247262513
86400,1475,1,seminaive-python,1.0494063852447393
86400,1468,0,seminaive-python,0.08979524424484929
86400,1486,0,naive-python,0.9868923738235252
86400,1590,5,seminaive-python,0.8900787158618736
86400,1515,4,seminaive-python,0.5028490579473306
86400,1457,3,seminaive-python,0.9728703540981412
86400,1468,1,seminaive-python,0.11785897692960068
86400,1475,3,naive-python,1.0825943887321765
86400,1468,2,naive-python,0.17991172425716215
86400,1475,2,seminaive-python,1.0670972291837524
86400,1489,0,naive-python,0.9675840015905626
86400,1485,6,seminaive-python,0.8735502958579883
86400,1485,7,naive-python,0.9337278106508876
86400,1590,6,naive-python,0.8908018315835262
86400,1515,5,naive-python,0.40504282368386063
86400,1486,0,seminaive-python,0.9872137321917344
86400,1486,1,naive-python,0.9856343733821216
86400,1457,4,naive-python,3.4616783858589906
86400,1457,4,seminaive-python,1.1451649812594225
86400,1486,1,seminaive-python,0.9877491919631533
86400,1486,2,naive-python,0.9877914627541888
86400,1515,5,seminaive-python,0.4337390693531587
86400,1468,2,seminaive-python,0.17301985711319284
86400,1475,4,naive-python,1.169732395377573
86400,1590,6,seminaive-python,0.8908018315835262
86400,1485,7,seminaive-python,0.9086982248520712
86400,1485,8,naive-python,0.9184615384615384
86400,1489,1,naive-python,0.9618762012061768
86400,1489,0,seminaive-python,0.966772151898734
86400,1468,3,naive-python,0.08090300405250396
86400,23512,0,naive-python,0.7855381024500107
86400,1515,6,naive-python,0.3809924556692584
86400,1457,5,naive-python,1.7171205271432874
86400,1475,3,seminaive-python,1.0731976931979432
86400,1590,7,naive-python,0.8841004329666603
86400,1515,6,seminaive-python,0.3883328937081904
86400,1486,3,naive-python,0.9888116547068276
86400,1457,5,seminaive-python,1.0786802053352933
86400,1468,4,naive-python,0.16757286909706373
86400,1457,6,naive-python,2.1257947293412034
86400,1486,2,seminaive-python,0.9886516927212328
86400,1468,3,seminaive-python,0.0519971441096744
86400,1489,2,naive-python,0.9730187028508228
86400,23512,1,naive-python,0.7845684236345165
86400,1475,4,seminaive-python,1.081978221799232
86400,23512,0,seminaive-python,0.8057690755191538
86400,1590,7,seminaive-python,0.8847529242299128
86400,1475,5,naive-python,1.1726561200354957
86400,1485,9,naive-python,0.9388165680473372
86400,1489,1,seminaive-python,0.9701603817350388
86400,23517,0,naive-python,0.5066198088908178
86400,1485,8,seminaive-python,0.9168639053254436
86400,1590,8,naive-python,0.89243110134627
86400,1515,7,naive-python,0.5272172034658203
86400,1486,3,seminaive-python,0.9884426494945516
86400,1485,9,seminaive-python,0.8831952662721895
86400,1475,5,seminaive-python,1.0940239804570948
86400,1489,2,seminaive-python,0.9792749962858416
86400,1475,6,naive-python,1.0699818455195098
86400,23512,1,seminaive-python,0.8045020229679051
86400,1468,4,seminaive-python,1.3710166556335086
86400,1468,5,naive-python,0.1113705038071429
86400,1515,8,naive-python,0.3357851061605561
86400,1590,9,naive-python,0.896000334540012
86400,1457,7,naive-python,3.917024981355247
86400,1590,8,seminaive-python,0.8937138503251396
86400,4541,0,naive-python,0.8974006836159605
86400,23517,1,naive-python,0.5205498318238334
86400,1489,3,naive-python,0.9700526873881636
86400,23512,2,naive-python,0.7788526264967861
86400,23517,0,seminaive-python,0.5190194405655014
86400,1457,6,seminaive-python,0.840163238461777
86400,1515,7,seminaive-python,0.4928464242136925
86400,1486,4,naive-python,0.9880428447359212
86400,1515,8,seminaive-python,0.3491878183677477
86400,1475,6,seminaive-python,1.0372682084376623
86400,23517,2,naive-python,0.5356061974125187
86400,1475,7,naive-python,0.9918192005054888
86400,1457,7,seminaive-python,1.849388203709372
86400,1489,4,naive-python,0.975965268492382
86400,1486,5,naive-python,0.986160345037406
86400,1468,6,naive-python,0.09564559718807973
86400,1515,9,naive-python,0.42871807754745656
86400,4541,0,seminaive-python,0.897174760969582
86400,1468,5,seminaive-python,0.15392018497693838
86400,1489,3,seminaive-python,0.9775084498641394
86400,1590,9,seminaive-python,0.8943176121031601
86400,23517,1,seminaive-python,0.5208792635045969
86400,4534,0,naive-python,0.998449581453534
86400,23512,3,naive-python,0.7854209729297231
86400,23512,2,seminaive-python,0.7952105679845897
86400,4541,1,naive-python,0.9254021184325923
86400,1457,8,naive-python,2.0221672317274395
86400,1486,4,seminaive-python,0.9896175939318288
86400,1475,7,seminaive-python,0.997901792072554
86400,1515,9,seminaive-python,0.4718935988789305
86400,1475,8,naive-python,1.062387205185083
86400,23517,2,seminaive-python,0.5275034801759759
86400,1457,8,seminaive-python,1.2160518035064911
86400,23512,4,naive-python,0.7843464884074547
86400,1486,5,seminaive-python,0.9861275491577234
86400,1489,4,seminaive-python,0.9790769078393504
86400,1489,5,naive-python,0.9535008946914972
86400,1457,9,naive-python,2.0062907662066096
86400,1468,6,seminaive-python,0.11794378548861055
86400,1486,6,naive-python,0.9748252709476728
86400,4541,1,seminaive-python,0.8938338192909439
86400,23512,3,seminaive-python,0.8017803687083687
86400,1468,7,naive-python,0.14794341421099852
86400,4538,0,naive-python,0.8316242309083992
86400,23517,3,naive-python,0.5365862987035527
86400,4534,0,seminaive-python,0.9986292436885322
86400,4541,2,naive-python,0.8986105852042953
86400,4534,1,naive-python,0.9974379880417348
86400,1486,6,seminaive-python,0.9872414356759328
86400,1468,7,seminaive-python,0.11507350622789025
86400,4541,2,seminaive-python,0.8987853400788615
86400,1489,5,seminaive-python,0.9598797136987208
86400,1486,7,naive-python,0.9884713086062624
86400,1468,8,naive-python,3.7452812531735606
86400,23512,5,naive-python,0.7893358372168492
86400,1457,9,seminaive-python,1.5476667253379923
86400,4538,1,naive-python,0.8618280658100659
86400,1475,8,seminaive-python,1.030708084841652
86400,4134,0,naive-python,0.8830335662733417
86400,23517,3,seminaive-python,0.5371993262173503
86400,4534,1,seminaive-python,0.9968264858343608
86400,4538,0,seminaive-python,0.8271973707212822
86400,4541,3,naive-python,0.9268404954788352
86400,1475,9,naive-python,1.118839974730404
86400,1489,6,naive-python,0.9681655359117846
86400,23512,4,seminaive-python,0.7982430662169612
86400,23517,4,naive-python,0.5192296215883193
86400,4534,2,naive-python,0.9984839686697856
86400,4538,1,seminaive-python,0.8320622043434033
86400,1486,7,seminaive-python,0.9879718468691592
86400,1489,7,naive-python,0.9629492068208456
86400,4538,2,naive-python,0.8748393611454762
86400,23512,5,seminaive-python,0.798447896105865
86400,23512,6,naive-python,0.7745449478552733
86400,23517,4,seminaive-python,0.5333762286258725
86400,1486,8,naive-python,0.9844031721186424
86400,1468,9,naive-python,0.150347604345152
86400,1489,6,seminaive-python,0.9686855180838244
86400,23517,5,naive-python,0.5296604719281304
86400,4534,2,seminaive-python,0.998711620817304
86400,1475,9,seminaive-python,1.1125331779405434
86400,1468,8,seminaive-python,0.29331008949183746
86400,4534,3,naive-python,0.9979127707264024
86400,4135,0,naive-python,0.8512608050739093
86400,4134,1,naive-python,0.9020506358116624
86400,4541,3,seminaive-python,0.8953610536985125
86400,4134,0,seminaive-python,0.8813151563753008
86400,4541,4,naive-python,0.8954270330722294
86400,1468,9,seminaive-python,0.1976404553332914
86400,4541,4,seminaive-python,0.8954052580110458
86400,4534,3,seminaive-python,0.9978895608695076
86400,4135,0,seminaive-python,0.8602185736449969
86400,4134,1,seminaive-python,0.9035685645549316
86400,4135,1,naive-python,0.9084285988431066
86400,4541,5,naive-python,0.9265404920655887
86400,1489,7,seminaive-python,0.9674804800343354
86400,4534,4,naive-python,0.9863332498252924
86400,1486,9,naive-python,0.9885257953412192
86400,4538,2,seminaive-python,0.8530657193745559
86400,23512,6,seminaive-python,0.7901851933638189
86400,23512,7,naive-python,0.7914655917103421
86400,23517,6,naive-python,0.5129145316039304
86400,1489,8,naive-python,0.973943115601116
86400,4538,3,naive-python,0.8409754945812742
86400,4134,2,naive-python,0.8756163284027062
86400,23517,5,seminaive-python,0.5265171158946259
86400,1486,8,seminaive-python,0.9856767995482556
86400,40978,0,naive-python,0.9373650940487204
86400,23512,7,seminaive-python,0.8074910044846713
86400,4538,3,seminaive-python,0.8130203993076278
86400,4135,2,naive-python,0.8958016352770239
86400,4534,4,seminaive-python,0.9987523239408764
86400,40996,0,naive-python,0.3711828378989938
86400,1489,9,naive-python,0.9814869839383284
86400,4538,4,naive-python,0.8309531205139717
86400,4541,6,naive-python,0.917714268926484
86400,1486,9,seminaive-python,0.9889674681170044
86400,4541,5,seminaive-python,0.8929980647107809
86400,23512,8,naive-python,0.7943254388306209
86400,4134,2,seminaive-python,0.8669590643274854
86400,4534,5,naive-python,0.9989438943894388
86400,23517,7,naive-python,0.5049198071902308
86400,4134,3,naive-python,0.8936590674762286
86400,1489,8,seminaive-python,0.9748592746661384
86400,4135,1,seminaive-python,0.9016614921731502
86400,40978,1,naive-python,0.984856515484213
86400,23517,6,seminaive-python,0.5267326757434969
86400,40978,0,seminaive-python,0.9705905026210301
86400,4541,6,seminaive-python,0.8946194815106752
86400,23517,8,naive-python,0.5374116977032304
86400,4538,5,naive-python,0.8621752323631161
86400,40978,1,seminaive-python,0.9920496706292118
86400,40996,1,naive-python,0.35887860094941443
86400,4534,6,naive-python,0.9975118184474012
86400,4135,3,naive-python,0.8645139508606678
86400,40996,0,seminaive-python,0.3703829650861721
86400,1489,9,seminaive-python,0.9804635269647896
86400,23512,9,naive-python,0.7845848855305595
86400,4541,7,naive-python,0.9195615551567684
86400,4534,5,seminaive-python,0.9984356435643564
86400,23512,8,seminaive-python,0.8049304165091197
86400,4134,3,seminaive-python,0.9031676022453891
86400,41027,0,naive-python,0.3166153143738201
86400,23517,7,seminaive-python,0.5255401624639799
86400,4135,2,seminaive-python,0.8940308276448172
86400,4538,4,seminaive-python,1.419682638836082
86400,4134,4,naive-python,0.8891755532622406
86400,40978,2,naive-python,0.99213691026827
86400,4541,7,seminaive-python,0.8941304225120991
86400,4135,3,seminaive-python,0.8643629565034457
86400,40996,1,seminaive-python,0.35825353523552544
86400,40978,2,seminaive-python,0.9912118408880666
86400,23512,9,seminaive-python,0.8026621165139537
86400,4534,7,naive-python,0.997931971520484
86400,4135,4,naive-python,0.8672279792746114
86400,4538,6,naive-python,0.8680400426501514
86400,4534,6,seminaive-python,0.9980712028258041
86400,40981,0,naive-python,0.9773504273504272
86400,23517,9,naive-python,0.5267275014018155
86400,4134,4,seminaive-python,0.8024309138860224
86400,41027,0,seminaive-python,0.16060215808670678
86400,4541,8,naive-python,0.9266728493248316
86400,41027,1,naive-python,0.3927117847396495
86400,40996,2,naive-python,0.36770561237187227
86400,40978,3,naive-python,0.850079503293708
86400,23517,8,seminaive-python,0.536417318590599
86400,4134,5,naive-python,0.9032248825753236
86400,4538,5,seminaive-python,1.3831705259206195
86400,40978,3,seminaive-python,0.9638070720072688
86400,4541,8,seminaive-python,0.8953604583951994
86400,4134,5,seminaive-python,0.902594798946042
86400,4135,5,naive-python,0.8800417694502789
86400,4534,8,naive-python,0.9978239409846124
86400,4534,7,seminaive-python,0.9990292587733028
86400,40981,0,seminaive-python,0.9645299145299144
86400,4538,6,seminaive-python,0.8449506069012666
86400,40996,2,seminaive-python,0.3618085696727629
86400,41027,1,seminaive-python,0.20843079046269344
86400,4538,7,naive-python,0.8299622462192267
86400,40978,4,naive-python,0.9906949352179034
86400,4541,9,naive-python,0.928404328342542
86400,23517,9,seminaive-python,0.5257055689197303
86400,4135,4,seminaive-python,0.8680315678372673
86400,40981,1,naive-python,0.9213675213675214
86400,41027,2,naive-python,0.32754152765537203
86400,4134,6,naive-python,0.8947081756679279
86400,40978,4,seminaive-python,0.9835492736552808
86400,4135,5,seminaive-python,0.8849550240403375
86400,41027,2,seminaive-python,0.17498609963180015
86400,4534,9,naive-python,0.9989053911978812
86400,4538,8,naive-python,0.8417446731929465
86400,40981,1,seminaive-python,0.9717948717948718
86400,40996,3,seminaive-python,0.3701043580437717
86400,4134,6,seminaive-python,0.8974888200894394
86400,40978,5,naive-python,0.9744075111683198
86400,4534,8,seminaive-python,0.9976905427307956
86400,40983,0,naive-python,0.5
86400,4541,9,seminaive-python,0.8980838747014401
86400,40981,2,naive-python,0.9219015280135824
86400,40996,4,naive-python,0.3770602877756347
86400,4134,7,naive-python,0.8841875931659213
86400,40982,0,seminaive-python,0.5030068832595054
86400,4135,6,naive-python,0.8957120692888685
86400,4538,7,seminaive-python,0.8286499153988158
86400,41027,3,naive-python,0.4139505088546093
86400,4135,6,seminaive-python,0.8840170153274342
86400,41027,4,naive-python,0.8648530441818458
86400,40983,1,naive-python,0.8233960362781323
86400,40981,2,seminaive-python,0.933786078098472
86400,40982,1,seminaive-python,0.6943183516332252
86400,4538,9,naive-python,0.8103483827198457
86400,4135,7,naive-python,0.8325340282918002
86400,4538,8,seminaive-python,0.8725307730949889
86400,40983,0,seminaive-python,0.5
86400,4134,7,seminaive-python,0.8835569315445477
86400,40978,5,seminaive-python,0.9676686605587946
86400,40984,0,naive-python,0.10303116590655136
86400,40996,4,seminaive-python,1.0467067352012258
86400,41027,3,seminaive-python,0.19382806203952235
86400,40996,5,naive-python,0.3579493520691629
86400,4134,8,naive-python,0.8712303634904254
86400,40981,3,naive-python,0.8388888888888889
86400,4534,9,seminaive-python,0.9978091188565495
86400,40978,6,naive-python,0.9295020043169904
86400,41027,4,seminaive-python,0.24158201264932105
86400,4134,8,seminaive-python,0.8742976722852885
86400,40996,6,naive-python,0.3671469726372152
86400,4538,9,seminaive-python,0.8105169181980166
86400,40978,6,seminaive-python,0.9636524822695036
86400,4135,7,seminaive-python,0.834955074430463
86400,40996,5,seminaive-python,0.34897039173706085
86400,4134,9,naive-python,0.8793142988189429
86400,40701,0,naive-python,0.909966777408638
86400,40981,4,naive-python,0.935483870967742
86400,40981,3,seminaive-python,0.8760683760683761
86400,40982,2,seminaive-python,0.502452515889612
86400,41027,5,naive-python,0.7860391106088234
86400,40984,0,seminaive-python,0.1090958398111324
86400,40984,1,naive-python,0.08444848427068129
86400,40983,2,naive-python,0.951697868546884
86400,40983,1,seminaive-python,0.9990762512596574
86400,40978,7,naive-python,0.9884570082449942
86400,4135,8,naive-python,0.8870095652380451
86400,40984,1,seminaive-python,0.09793629951079626
86400,40996,6,seminaive-python,0.3626700589643099
86400,40982,3,seminaive-python,0.4783010026614245
86400,4135,8,seminaive-python,0.8885491987119674
86400,40978,7,seminaive-python,0.9896348645465254
86400,40984,2,naive-python,0.057044529862371976
86400,4134,9,seminaive-python,0.8767916523334479
86400,40670,0,naive-python,0.14393283110534896
86400,40981,4,seminaive-python,0.9753820033955858
86400,40983,2,seminaive-python,0.8777858821622497
86400,40701,0,seminaive-python,0.6419767441860464
86400,41027,5,seminaive-python,0.16809345829035716
86400,40981,5,naive-python,0.9205128205128204
86400,41027,6,naive-python,0.7441464597207765
86400,40978,8,naive-python,0.986886533176286
86400,40996,7,naive-python,0.3626172049284077
86400,4135,9,naive-python,0.8631843353345944
86400,40701,1,naive-python,0.9146511627906976
86400,40983,3,naive-python,0.5
86400,41027,6,seminaive-python,0.18295661896062027
86400,4135,9,seminaive-python,0.8526417331469145
86400,40996,8,naive-python,0.3736346792814068
86400,41027,7,naive-python,0.5224148857447052
86400,40701,1,seminaive-python,0.92156146179402
86400,40983,3,seminaive-python,0.9904266039637218
86400,40978,9,naive-python,0.9983040394696271
86400,40996,7,seminaive-python,1.028312524616506
86400,40984,2,seminaive-python,3.1312943866666423
86400,40670,0,seminaive-python,0.10534873261934856
86400,40981,5,seminaive-python,0.911965811965812
86400,40685,0,naive-python,0.0005858599637259387
86400,40981,6,naive-python,0.9448217317487266
86400,40978,8,seminaive-python,0.9779740871613662
86400,40982,4,seminaive-python,0.4552455160364174
86400,40983,4,naive-python,0.5
86400,40984,3,naive-python,0.06929668967580796
86400,40670,1,naive-python,0.2655311735078872
86400,40701,2,naive-python,0.8813815292688533
86400,40984,3,seminaive-python,2.0298846804514024
86400,40983,4,seminaive-python,0.5
86400,40982,5,seminaive-python,0.5382149753047499
86400,40670,1,seminaive-python,0.10338564389050482
86400,40996,9,naive-python,0.36200466941046094
86400,40701,2,seminaive-python,0.8914934830427789
86400,41027,7,seminaive-python,0.17751867315671652
86400,40981,6,seminaive-python,0.9490662139219016
86400,40978,9,seminaive-python,0.9973018809744064
86400,40983,5,naive-python,0.9329022505878402
86400,40900,0,naive-python,0.955978415222948
86400,40685,1,naive-python,0.000297212306007452
86400,40685,0,seminaive-python,0.0012392002783379362
86400,40984,4,naive-python,0.06450649357234313
86400,40996,8,seminaive-python,0.3660817312285461
86400,40701,3,naive-python,0.9054817275747508
86400,40670,2,naive-python,0.2009068478349953
86400,40982,6,naive-python,0.6195198046805555
86400,40981,7,naive-python,0.9231748726655348
86400,41027,8,naive-python,0.3855570632794902
86400,40996,9,seminaive-python,1.3239149478471834
86400,40984,4,seminaive-python,0.05543127715033985
86400,41027,8,seminaive-python,0.20189969801289004
86400,40981,8,naive-python,0.9889643463497452
86400,40701,3,seminaive-python,0.896312292358804
86400,40982,6,seminaive-python,0.4405842354877748
86400,40983,5,seminaive-python,0.9549882431978504
86400,40685,1,seminaive-python,0.00024027131573915196
86400,1111,0,naive-python,0.7129763726923509
86400,40984,5,naive-python,0.05979236838029625
86400,41027,9,naive-python,0.21588678533504985
86400,40981,7,seminaive-python,0.9448217317487267
86400,40983,6,naive-python,0.1060053488937515
86400,40670,2,seminaive-python,0.12392873032377065
86400,40701,4,naive-python,0.9131619554154766
86400,40670,3,naive-python,0.2145407040854224
86400,40685,2,naive-python,0.00019670128379944984
86400,40900,1,seminaive-python,0.999147969326896
86400,40701,5,naive-python,0.8837541528239203
86400,40670,4,naive-python,0.1059728514046642
86400,40982,7,seminaive-python,0.5709385702676187
86400,40981,9,naive-python,0.9044991511035654
86400,40685,3,naive-python,0.030115739454755645
86400,40983,6,seminaive-python,0.7191830780452224
86400,40983,7,naive-python,0.9385687657022448
86400,41027,9,seminaive-python,0.19367746634224287
86400,40685,2,seminaive-python,0.00028614955626845293
86400,40670,3,seminaive-python,0.09129760277673367
86400,1111,1,naive-python,0.7211293610537226
86400,40984,5,seminaive-python,0.02423367939095715
86400,40701,4,seminaive-python,0.9402803769000952
86400,1111,0,seminaive-python,0.7481587996677946
86400,40981,8,seminaive-python,0.9881154499151104
86400,40900,2,naive-python,0.6576195219123506
86400,40984,6,naive-python,0.0711663455757289
86400,42732,0,naive-python,0.6436258181778758
86400,40984,6,seminaive-python,0.0960104581470262
86400,40983,7,seminaive-python,0.9187940675905664
86400,40685,3,seminaive-python,0.00013924343093016823
86400,40670,5,naive-python,0.15624301306453714
86400,40900,2,seminaive-python,0.9760956175298804
86400,40981,9,seminaive-python,0.9473684210526316
86400,40701,5,seminaive-python,0.9101993355481728
86400,42733,0,naive-python,0.6133934840863821
86400,42732,0,seminaive-python,0.6485591389953006
86400,40982,8,seminaive-python,0.5621548502502189
86400,40701,6,naive-python,0.9347647657506812
86400,40983,8,naive-python,0.9799011265094416
86400,42732,1,naive-python,0.6418275972939846
86400,40984,7,naive-python,0.11268865771542158
86400,40685,4,naive-python,0.00034486979109182663
86400,1111,1,seminaive-python,0.7345239647752466
86400,40670,4,seminaive-python,0.08086418734708811
86400,1111,2,naive-python,0.6991253297458813
86400,40984,7,seminaive-python,0.08609806622004981
86400,42732,1,seminaive-python,0.6420914459111517
86400,40900,3,seminaive-python,0.9764271513774496
86400,40982,9,seminaive-python,0.4984611540749668
86400,40685,5,naive-python,0.0003281121789978378
86400,1111,2,seminaive-python,0.7469118854943843
86400,42732,2,naive-python,0.6448493392705505
86400,40670,5,seminaive-python,0.09939837791065767
86400,40685,4,seminaive-python,0.0005478647579424178
86400,40983,8,seminaive-python,0.5
86400,40983,9,naive-python,0.5
86400,40701,7,naive-python,0.8899175941429462
86400,40670,6,naive-python,0.155391165683048
86400,42734,0,naive-python,0.6093758242439863
86400,40900,4,naive-python,0.9001494023904382
86400,42733,0,seminaive-python,0.6133934840863821
86400,40701,6,seminaive-python,0.9321382842509603
86400,1111,3,naive-python,0.7314307024588232
86400,40984,8,naive-python,0.05287149497301051
86400,42733,1,naive-python,0.5947493031970538
86400,1111,3,seminaive-python,0.7227343340677543
86400,42733,1,seminaive-python,0.6235434758465529
86400,40984,9,naive-python,0.017668899856272798
86400,40983,9,seminaive-python,0.5010940919037199
86400,42732,3,naive-python,0.6457134404721295
86400,1111,4,naive-python,0.6757405411836304
86400,40984,8,seminaive-python,0.055856408605704684
86400,40701,7,seminaive-python,0.9095833743721068
86400,40685,5,seminaive-python,0.00038049312837694767
86400,42732,2,seminaive-python,0.6487310220080841
86400,40670,7,naive-python,0.21366938903099464
86400,42734,0,seminaive-python,0.6084222487575994
86400,42733,2,naive-python,0.6264063790140565
86400,40685,6,naive-python,0.0004688932437464973
86400,40670,6,seminaive-python,0.11550627254592374
86400,42734,1,naive-python,0.6045822300981861
86400,40900,5,naive-python,0.9103947742118716
86400,40701,8,naive-python,0.9660527266161067
86400,42734,1,seminaive-python,0.6047182623891099
86400,40984,9,seminaive-python,0.03498630764446738
86400,40701,8,seminaive-python,0.9751140877901442
86400,1111,4,seminaive-python,0.7524875365780557
86400,1111,5,naive-python,0.7355009048707444
86400,42732,4,naive-python,0.6409376209147415
86400,40900,5,seminaive-python,0.9991479693268958
86400,40685,6,seminaive-python,0.0007532268835409141
86400,40701,9,naive-python,0.9143438720903512
86400,42732,3,seminaive-python,0.6518029707755629
86400,41161,0,naive-python,0.504668
86400,40498,0,seminaive-python,0.696189171719026
86400,40670,7,seminaive-python,0.13953076066932968
86400,42733,2,seminaive-python,0.6264063790140565
86400,42734,2,naive-python,0.6104550170034412
86400,42733,3,naive-python,0.6318686141323817
86400,40900,6,naive-python,0.9975099601593626
86400,40670,8,naive-python,0.1914003739000608
86400,40685,7,naive-python,0.00015803961536298372
86400,41161,0,seminaive-python,0.9997613333333332
86400,42733,3,seminaive-python,0.5888911876818136
86400,40701,9,seminaive-python,0.9251452772579531
86400,40900,6,seminaive-python,0.719621513944223
86400,1111,5,seminaive-python,0.7632784919888626
86400,40685,7,seminaive-python,0.00030128246225549576
86400,40670,8,seminaive-python,0.3961087694923506
86400,42734,2,seminaive-python,0.6091734823355894
86400,41162,0,naive-python,0.7393385716517159
86400,42732,5,naive-python,0.6433998429870011
86400,1111,6,naive-python,0.6880518167196319
86400,42733,4,naive-python,0.5864330998798589
86400,41161,1,naive-python,0.997424
86400,40498,1,seminaive-python,0.7180209621670043
86400,42732,4,seminaive-python,0.6480755450762333
86400,40670,9,naive-python,0.08831340583248404
86400,40685,8,naive-python,0.0018747132327012047
86400,40900,7,naive-python,0.9594123505976097
86400,42733,4,seminaive-python,0.6990590444360752
86400,41162,0,seminaive-python,0.7419338474025974
86400,40900,7,seminaive-python,0.9797061752988048
86400,41161,1,seminaive-python,0.9997966666666668
86400,42732,6,naive-python,0.6451792065196859
86400,42734,3,seminaive-python,0.6008300816609845
86400,40670,9,seminaive-python,0.06618381345708219
86400,40498,2,seminaive-python,1.5420841380039467
86400,40900,8,naive-python,0.9965139442231076
86400,40685,8,seminaive-python,0.0002962664232020567
86400,1111,6,seminaive-python,0.7039276652504467
86400,41163,0,naive-python,0.06777469257851404
86400,42732,5,seminaive-python,0.6435191206637657
86400,41161,2,naive-python,0.9992639999999999
86400,42733,5,naive-python,0.6305132965765301
86400,1111,7,naive-python,0.6591359914340428
86400,41162,1,naive-python,0.7328681746877275
86400,42734,4,naive-python,0.6170143669160951
86400,40685,9,naive-python,0.00022738034320988841
86400,41162,1,seminaive-python,0.7355659833669383
86400,41161,2,seminaive-python,0.999648
86400,40685,9,seminaive-python,0.00029740025906178246
86400,41161,3,naive-python,0.9992333333333332
86400,42733,6,naive-python,0.6499577762013431
86400,42734,5,naive-python,0.6113914134490358
86400,1111,7,seminaive-python,0.722670272422148
86400,42734,4,seminaive-python,0.6152770767910308
86400,42733,5,seminaive-python,0.5971520642563376
86400,41163,1,naive-python,0.04614892442535636
86400,40900,9,naive-python,0.9003984063745021
86400,42732,6,seminaive-python,0.6454866885877308
86400,41163,0,seminaive-python,0.06155110312138
86400,40498,3,seminaive-python,1.5473040611939444
86400,41162,2,naive-python,0.7251448531458796
86400,1111,8,naive-python,0.7424138428064492
86400,40900,8,seminaive-python,0.9955179282868526
86400,41164,0,naive-python,0.8312384771340899
86400,42732,7,naive-python,0.6444980474995481
86400,1111,8,seminaive-python,0.7893607334143254
86400,42732,7,seminaive-python,0.6489975977050345
86400,40498,4,seminaive-python,0.7365543309472022
86400,41162,2,seminaive-python,0.7259163592706013
86400,40900,9,seminaive-python,0.9743525896414342
86400,42734,5,seminaive-python,0.6113553162885789
86400,41163,1,seminaive-python,0.04461395209628124
86400,41165,0,naive-python,1.6744697136616042
86400,42734,6,naive-python,0.607251809161318
86400,41164,0,seminaive-python,0.8014024794234886
86400,41161,3,seminaive-python,0.999376
86400,41164,1,naive-python,0.8521875865459871
86400,42732,8,naive-python,0.6404617696312602
86400,41163,2,naive-python,0.05694932286532304
86400,41162,3,naive-python,0.7195094063654004
86400,42733,7,naive-python,0.6127417916309211
86400,1111,9,naive-python,0.7455620151048209
86400,42733,6,seminaive-python,0.6168850018741283
86400,41161,4,naive-python,0.9981253333333332
86400,41164,1,seminaive-python,0.804859646534864
86400,42733,7,seminaive-python,0.6127417916309211
86400,41165,0,seminaive-python,1.7188420462914231
86400,40498,5,seminaive-python,0.7539715163472156
86400,1111,9,seminaive-python,0.7479322959922576
86400,42732,8,seminaive-python,0.6405801091647741
86400,41163,2,seminaive-python,0.0326093352642957
86400,42732,9,naive-python,0.6481595156997603
86400,42734,7,naive-python,0.7346586789769118
86400,41166,0,naive-python,1.0139635117060155
86400,42734,6,seminaive-python,0.6073860741899928
86400,41162,3,seminaive-python,0.7219444878404415
86400,41164,2,naive-python,0.8403749399216325
86400,41161,4,seminaive-python,0.9995853333333332
86400,41162,4,naive-python,0.7357565423162584
86400,42733,8,naive-python,0.6282704434303974
86400,41163,3,naive-python,0.04849854961933541
86400,41165,1,naive-python,1.7055179351004222
86400,41161,5,naive-python,0.9985933333333332
86400,40498,6,seminaive-python,0.7902731627477213
86400,41162,4,seminaive-python,0.7375959597717149
86400,41161,5,seminaive-python,0.9994719999999999
86400,42733,8,seminaive-python,0.6282704434303974
86400,41163,3,seminaive-python,0.04598398277093601
86400,42733,9,naive-python,0.6431433739498843
